year,district,contact_type_cd,sex_code_cd,race_code_cd,age_group,count
2017,18,INVSTG,F,WHT,30-40,15
2017,18,INVSTG,F,WHT,40-50,3
2017,18,INVSTG,F,WHT,50-60,4
2017,18,INVSTG,F,WHT,60 or older,2
2017,18,INVSTG,F,WHT,Juvenile,13
2017,18,INVSTG,F,WWH,19-30,17
2017,18,INVSTG,F,WWH,30-40,3
2017,18,INVSTG,F,WWH,40-50,2
2017,18,INVSTG,F,WWH,50-60,1
2017,18,INVSTG,F,WWH,Juvenile,27
2017,18,INVSTG,M,API,19-30,3
2017,18,INVSTG,M,API,30-40,3
2017,18,INVSTG,M,API,40-50,1
2017,18,INVSTG,M,API,60 or older,1
2017,18,INVSTG,M,API,Juvenile,5
2017,18,INVSTG,M,BLK,19-30,390
2017,18,INVSTG,M,BLK,30-40,190
2017,18,INVSTG,M,BLK,40-50,230
2017,18,INVSTG,M,BLK,50-60,222
2017,18,INVSTG,M,BLK,60 or older,57
2017,18,INVSTG,M,BLK,Juvenile,260
2017,18,INVSTG,M,I,19-30,3
2017,18,INVSTG,M,I,30-40,2
2017,18,INVSTG,M,I,40-50,1
2017,18,INVSTG,M,I,Juvenile,1
2017,18,INVSTG,M,P,30-40,1
2017,18,INVSTG,M,P,Juvenile,3
2017,18,INVSTG,M,WHI,30-40,1
2017,18,INVSTG,M,WHT,19-30,94
2017,18,INVSTG,M,WHT,30-40,57
2017,18,INVSTG,M,WHT,40-50,45
2017,18,INVSTG,M,WHT,50-60,21
2017,18,INVSTG,M,WHT,60 or older,13
2017,18,INVSTG,M,WHT,Juvenile,31
2017,18,INVSTG,M,WWH,19-30,72
2017,18,INVSTG,M,WWH,30-40,24
2017,18,INVSTG,M,WWH,40-50,15
2017,18,INVSTG,M,WWH,50-60,6
2017,18,INVSTG,M,WWH,60 or older,1
2017,18,INVSTG,M,WWH,Juvenile,36
2017,18,INVSTG,X,BLK,Juvenile,1
2017,19,GANGLTR,F,BLK,19-30,2
2017,19,GANGLTR,F,BLK,30-40,2
2017,19,GANGLTR,F,BLK,50-60,1
2017,19,GANGLTR,F,BLK,Juvenile,1
2017,19,GANGLTR,F,WWH,19-30,1
2017,19,GANGLTR,M,BLK,19-30,105
2017,19,GANGLTR,M,BLK,30-40,10
2017,19,GANGLTR,M,BLK,40-50,4
2017,19,GANGLTR,M,BLK,50-60,4
2017,19,GANGLTR,M,BLK,Juvenile,109
2017,19,GANGLTR,M,WWH,19-30,1
2017,19,GANGLTR,M,WWH,Juvenile,2
2017,19,GANGLTR,X,BLK,19-30,1
2017,19,INVSTG,F,API,19-30,3
2017,19,INVSTG,F,API,30-40,2
2017,19,INVSTG,F,BLK,19-30,76
2017,19,INVSTG,F,BLK,30-40,18
2017,19,INVSTG,F,BLK,40-50,20
2017,19,INVSTG,F,BLK,50-60,17
2017,19,INVSTG,F,BLK,60 or older,2
2017,19,INVSTG,F,BLK,Juvenile,22
2017,19,INVSTG,F,I,Juvenile,1
2017,19,INVSTG,F,WHI,50-60,2
2017,19,INVSTG,F,WHT,19-30,37
2017,19,INVSTG,F,WHT,30-40,19
2017,19,INVSTG,F,WHT,40-50,18
2017,19,INVSTG,F,WHT,50-60,1
2017,19,INVSTG,F,WHT,60 or older,2
2017,19,INVSTG,F,WHT,Juvenile,23
2017,19,INVSTG,F,WWH,19-30,62
2017,19,INVSTG,F,WWH,30-40,8
2017,19,INVSTG,F,WWH,40-50,4
2017,19,INVSTG,F,WWH,60 or older,1
2017,19,INVSTG,F,WWH,Juvenile,33
2017,19,INVSTG,M,API,19-30,21
2017,19,INVSTG,M,API,30-40,11
2017,19,INVSTG,M,API,40-50,4
2017,19,INVSTG,M,API,50-60,8
2017,19,INVSTG,M,API,60 or older,2
2017,19,INVSTG,M,API,Juvenile,7
2017,19,INVSTG,M,BLK,19-30,573
2017,19,INVSTG,M,BLK,30-40,194
2017,19,INVSTG,M,BLK,40-50,138
2017,19,INVSTG,M,BLK,50-60,162
2017,19,INVSTG,M,BLK,60 or older,48
2017,19,INVSTG,M,BLK,Juvenile,311
2017,19,INVSTG,M,I,19-30,1
2017,19,INVSTG,M,I,30-40,2
2017,19,INVSTG,M,I,40-50,6
2017,19,INVSTG,M,I,50-60,1
2017,19,INVSTG,M,I,60 or older,2
2017,19,INVSTG,M,P,19-30,4
2017,19,INVSTG,M,P,30-40,1
2017,19,INVSTG,M,P,40-50,4
2017,19,INVSTG,M,P,50-60,2
2017,19,INVSTG,M,P,Juvenile,4
2017,19,INVSTG,M,WHI,19-30,1
2017,19,INVSTG,M,WHI,30-40,1
2017,19,INVSTG,M,WHI,Juvenile,1
2017,19,INVSTG,M,WHT,19-30,165
2017,19,INVSTG,M,WHT,30-40,100
2017,19,INVSTG,M,WHT,40-50,87
2017,19,INVSTG,M,WHT,50-60,75
2017,19,INVSTG,M,WHT,60 or older,17
2017,19,INVSTG,M,WHT,Juvenile,58
2017,19,INVSTG,M,WWH,19-30,245
2017,19,INVSTG,M,WWH,30-40,79
2017,19,INVSTG,M,WWH,40-50,50
2017,19,INVSTG,M,WWH,50-60,56
2017,19,INVSTG,M,WWH,60 or older,17
2017,19,INVSTG,M,WWH,Juvenile,84
2017,19,INVSTG,X,BLK,19-30,1
2017,20,GANGLTR,F,BLK,19-30,1
2017,20,GANGLTR,F,BLK,30-40,3
2017,20,GANGLTR,F,BLK,50-60,4
2017,20,GANGLTR,F,BLK,60 or older,1
2017,20,GANGLTR,F,BLK,Juvenile,1
2017,20,GANGLTR,F,WHT,19-30,1
2017,20,GANGLTR,M,BLK,19-30,27
2017,20,GANGLTR,M,BLK,30-40,45
2017,20,GANGLTR,M,BLK,40-50,11
2017,20,GANGLTR,M,BLK,50-60,33
2017,20,GANGLTR,M,BLK,60 or older,2
2017,20,GANGLTR,M,BLK,Juvenile,5
2017,20,GANGLTR,M,P,19-30,2
2017,20,GANGLTR,M,P,Juvenile,1
2017,20,GANGLTR,M,WHT,19-30,2
2017,20,GANGLTR,M,WWH,19-30,2
2017,20,GANGLTR,M,WWH,30-40,4
2017,20,GANGLTR,M,WWH,40-50,6
2017,20,GANGLTR,M,WWH,50-60,11
2017,20,GANGLTR,M,WWH,Juvenile,1
2017,20,INVSTG,F,API,19-30,3
2017,20,INVSTG,F,API,30-40,9
2017,20,INVSTG,F,API,40-50,2
2017,20,INVSTG,F,API,60 or older,1
2017,20,INVSTG,F,API,Juvenile,1
2017,20,INVSTG,F,BLK,19-30,36
2017,20,INVSTG,F,BLK,30-40,15
2017,20,INVSTG,F,BLK,40-50,8
2017,20,INVSTG,F,BLK,50-60,14
2017,20,INVSTG,F,BLK,60 or older,11
2017,20,INVSTG,F,BLK,Juvenile,28
2017,20,INVSTG,F,I,40-50,1
2017,20,INVSTG,F,P,19-30,1
2017,20,INVSTG,F,WHT,19-30,69
2017,20,INVSTG,F,WHT,30-40,46
2017,20,INVSTG,F,WHT,40-50,20
2017,20,INVSTG,F,WHT,50-60,4
2017,20,INVSTG,F,WHT,60 or older,8
2017,20,INVSTG,F,WHT,Juvenile,21
2017,20,INVSTG,F,WWH,19-30,56
2017,20,INVSTG,F,WWH,30-40,9
2017,20,INVSTG,F,WWH,40-50,7
2017,20,INVSTG,F,WWH,50-60,3
2017,20,INVSTG,F,WWH,60 or older,1
2017,20,INVSTG,F,WWH,Juvenile,52
2017,20,INVSTG,M,API,19-30,21
2017,20,INVSTG,M,API,30-40,12
2017,20,INVSTG,M,API,40-50,8
2017,20,INVSTG,M,API,50-60,2
2017,20,INVSTG,M,API,60 or older,2
2017,20,INVSTG,M,API,Juvenile,12
2017,20,INVSTG,M,BLK,19-30,188
2017,20,INVSTG,M,BLK,30-40,100
2017,20,INVSTG,M,BLK,40-50,72
2017,20,INVSTG,M,BLK,50-60,133
2017,20,INVSTG,M,BLK,60 or older,40
2017,20,INVSTG,M,BLK,Juvenile,102
2017,20,INVSTG,M,I,19-30,3
2017,20,INVSTG,M,I,30-40,1
2017,20,INVSTG,M,I,40-50,4
2017,20,INVSTG,M,I,50-60,2
2017,20,INVSTG,M,I,Juvenile,1
2017,20,INVSTG,M,P,19-30,1
2017,20,INVSTG,M,P,40-50,3
2017,20,INVSTG,M,P,50-60,1
2017,20,INVSTG,M,P,Juvenile,2
2017,20,INVSTG,M,WHT,19-30,156
2017,20,INVSTG,M,WHT,30-40,95
2017,20,INVSTG,M,WHT,40-50,66
2017,20,INVSTG,M,WHT,50-60,79
2017,20,INVSTG,M,WHT,60 or older,25
2017,20,INVSTG,M,WHT,Juvenile,70
2017,20,INVSTG,M,WWH,19-30,174
2017,20,INVSTG,M,WWH,30-40,91
2017,20,INVSTG,M,WWH,40-50,64
2017,20,INVSTG,M,WWH,50-60,47
2017,20,INVSTG,M,WWH,60 or older,10
2017,20,INVSTG,M,WWH,Juvenile,140
2017,22,GANGLTR,F,BLK,19-30,1
2017,22,GANGLTR,F,BLK,50-60,9
2017,22,GANGLTR,M,BLK,19-30,3
2017,22,GANGLTR,M,BLK,30-40,4
2017,22,GANGLTR,M,BLK,40-50,12
2017,22,GANGLTR,M,BLK,50-60,2
2017,22,GANGLTR,M,BLK,60 or older,11
2017,22,INVSTG,F,API,19-30,2
2017,22,INVSTG,F,API,30-40,1
2017,22,INVSTG,F,API,40-50,1
2017,22,INVSTG,F,BLK,19-30,93
2017,22,INVSTG,F,BLK,30-40,38
2017,22,INVSTG,F,BLK,40-50,15
2017,22,INVSTG,F,BLK,50-60,10
2017,22,INVSTG,F,BLK,60 or older,1
2017,22,INVSTG,F,BLK,Juvenile,137
2017,22,INVSTG,F,I,19-30,1
2017,22,INVSTG,F,WHT,19-30,12
2017,22,INVSTG,F,WHT,30-40,3
2017,22,INVSTG,F,WHT,40-50,3
2017,22,INVSTG,F,WHT,50-60,2
2017,22,INVSTG,F,WHT,Juvenile,11
2017,22,INVSTG,F,WWH,19-30,1
2017,22,INVSTG,M,API,19-30,5
2017,22,INVSTG,M,API,30-40,3
2017,22,INVSTG,M,API,40-50,1
2017,22,INVSTG,M,API,Juvenile,3
2017,22,INVSTG,M,BLK,19-30,741
2017,22,INVSTG,M,BLK,30-40,214
2017,22,INVSTG,M,BLK,40-50,148
2017,22,INVSTG,M,BLK,50-60,152
2017,22,INVSTG,M,BLK,60 or older,40
2017,22,INVSTG,M,BLK,Juvenile,455
2017,22,INVSTG,M,I,19-30,1
2017,22,INVSTG,M,I,50-60,1
2017,22,INVSTG,M,I,Juvenile,1
2017,22,INVSTG,M,P,30-40,1
2017,22,INVSTG,M,WHT,19-30,61
2017,22,INVSTG,M,WHT,30-40,22
2017,22,INVSTG,M,WHT,40-50,7
2017,22,INVSTG,M,WHT,50-60,10
2017,22,INVSTG,M,WHT,60 or older,4
2017,22,INVSTG,M,WHT,Juvenile,45
2017,22,INVSTG,M,WWH,19-30,30
2017,22,INVSTG,M,WWH,30-40,8
2017,22,INVSTG,M,WWH,40-50,3
2017,22,INVSTG,M,WWH,50-60,2
2017,22,INVSTG,M,WWH,Juvenile,9
2017,24,GANGLTR,F,WHT,19-30,1
2017,24,GANGLTR,M,BLK,19-30,30
2017,24,GANGLTR,M,BLK,30-40,4
2017,24,GANGLTR,M,BLK,50-60,1
2017,24,GANGLTR,M,BLK,Juvenile,7
2017,24,GANGLTR,M,WWH,19-30,3
2017,24,GANGLTR,M,WWH,30-40,2
2017,24,GANGLTR,M,WWH,Juvenile,1
2017,24,INVSTG,F,API,19-30,8
2017,24,INVSTG,F,API,30-40,2
2017,24,INVSTG,F,API,50-60,3
2017,24,INVSTG,F,API,Juvenile,2
2017,24,INVSTG,F,BLK,19-30,110
2017,24,INVSTG,F,BLK,30-40,53
2017,24,INVSTG,F,BLK,40-50,27
2017,24,INVSTG,F,BLK,50-60,13
2017,24,INVSTG,F,BLK,60 or older,4
2017,24,INVSTG,F,BLK,Juvenile,56
2017,24,INVSTG,F,I,Juvenile,1
2017,24,INVSTG,F,P,60 or older,1
2017,24,INVSTG,F,P,Juvenile,3
2017,24,INVSTG,F,WHT,19-30,93
2017,24,INVSTG,F,WHT,30-40,37
2017,24,INVSTG,F,WHT,40-50,58
2017,24,INVSTG,F,WHT,50-60,11
2017,24,INVSTG,F,WHT,60 or older,6
2017,24,INVSTG,F,WHT,Juvenile,13
2017,24,INVSTG,F,WWH,19-30,65
2017,24,INVSTG,F,WWH,30-40,14
2017,24,INVSTG,F,WWH,40-50,7
2017,24,INVSTG,F,WWH,50-60,1
2017,24,INVSTG,F,WWH,60 or older,1
2017,24,INVSTG,F,WWH,Juvenile,33
2017,24,INVSTG,M,API,19-30,69
2017,24,INVSTG,M,API,30-40,16
2017,24,INVSTG,M,API,40-50,7
2017,24,INVSTG,M,API,50-60,5
2017,24,INVSTG,M,API,60 or older,3
2017,24,INVSTG,M,API,Juvenile,57
2017,24,INVSTG,M,BLK,19-30,618
2017,24,INVSTG,M,BLK,30-40,358
2017,24,INVSTG,M,BLK,40-50,129
2017,24,INVSTG,M,BLK,50-60,139
2017,24,INVSTG,M,BLK,60 or older,58
2017,24,INVSTG,M,BLK,Juvenile,411
2017,24,INVSTG,M,I,19-30,8
2017,24,INVSTG,M,I,30-40,6
2017,24,INVSTG,M,I,Juvenile,1
2017,24,INVSTG,M,P,19-30,18
2017,24,INVSTG,M,P,30-40,5
2017,24,INVSTG,M,P,40-50,1
2017,24,INVSTG,M,P,50-60,2
2017,24,INVSTG,M,P,60 or older,2
2017,24,INVSTG,M,P,Juvenile,21
2017,24,INVSTG,M,WHI,19-30,1
2017,24,INVSTG,M,WHI,30-40,1
2017,24,INVSTG,M,WHI,40-50,1
2017,24,INVSTG,M,WHT,19-30,197
2017,24,INVSTG,M,WHT,30-40,74
2017,24,INVSTG,M,WHT,40-50,52
2017,24,INVSTG,M,WHT,50-60,83
2017,24,INVSTG,M,WHT,60 or older,34
2017,24,INVSTG,M,WHT,Juvenile,77
2017,24,INVSTG,M,WWH,19-30,296
2017,24,INVSTG,M,WWH,30-40,110
2017,24,INVSTG,M,WWH,40-50,91
2017,24,INVSTG,M,WWH,50-60,55
2017,24,INVSTG,M,WWH,60 or older,10
2017,24,INVSTG,M,WWH,Juvenile,178
2017,24,INVSTG,X,BLK,30-40,1
2017,25,GANGLTR,F,API,40-50,1
2017,25,GANGLTR,F,BLK,19-30,7
2017,25,GANGLTR,F,BLK,30-40,1
2017,25,GANGLTR,F,BLK,40-50,10
2017,25,GANGLTR,F,BLK,50-60,2
2017,25,GANGLTR,M,BLK,19-30,226
2017,25,GANGLTR,M,BLK,30-40,29
2017,25,GANGLTR,M,BLK,40-50,12
2017,25,GANGLTR,M,BLK,50-60,22
2017,25,GANGLTR,M,BLK,60 or older,8
2017,25,GANGLTR,M,BLK,Juvenile,57
2017,25,GANGLTR,M,WHT,19-30,1
2017,25,GANGLTR,M,WHT,30-40,2
2017,25,GANGLTR,M,WWH,19-30,7
2017,25,GANGLTR,M,WWH,30-40,2
2017,25,GANGLTR,M,WWH,50-60,2
2017,25,GANGLTR,M,WWH,Juvenile,4
2017,25,INVSTG,F,API,19-30,3
2017,25,INVSTG,F,API,Juvenile,1
2017,25,INVSTG,F,BLK,19-30,102
2017,25,INVSTG,F,BLK,30-40,49
2017,25,INVSTG,F,BLK,40-50,70
2017,25,INVSTG,F,BLK,50-60,38
2017,25,INVSTG,F,BLK,60 or older,3
2017,25,INVSTG,F,BLK,Juvenile,59
2017,25,INVSTG,F,WHI,19-30,1
2017,25,INVSTG,F,WHT,19-30,88
2017,25,INVSTG,F,WHT,30-40,99
2017,25,INVSTG,F,WHT,40-50,64
2017,25,INVSTG,F,WHT,50-60,11
2017,25,INVSTG,F,WHT,60 or older,1
2017,25,INVSTG,F,WHT,Juvenile,20
2017,25,INVSTG,F,WWH,19-30,131
2017,25,INVSTG,F,WWH,30-40,71
2017,25,INVSTG,F,WWH,40-50,39
2017,25,INVSTG,F,WWH,50-60,30
2017,25,INVSTG,F,WWH,60 or older,1
2017,25,INVSTG,F,WWH,Juvenile,157
2017,25,INVSTG,M,API,19-30,5
2017,25,INVSTG,M,API,40-50,2
2017,25,INVSTG,M,API,Juvenile,3
2017,25,INVSTG,M,BLK,19-30,721
2017,25,INVSTG,M,BLK,30-40,295
2017,25,INVSTG,M,BLK,40-50,206
2017,25,INVSTG,M,BLK,50-60,181
2017,25,INVSTG,M,BLK,60 or older,51
2017,25,INVSTG,M,BLK,Juvenile,270
2017,25,INVSTG,M,I,19-30,1
2017,25,INVSTG,M,I,30-40,2
2017,25,INVSTG,M,P,19-30,3
2017,25,INVSTG,M,P,30-40,1
2017,25,INVSTG,M,P,Juvenile,4
2017,25,INVSTG,M,WBH,19-30,1
2017,25,INVSTG,M,WBH,40-50,1
2017,25,INVSTG,M,WBH,Juvenile,1
2017,25,INVSTG,M,WHI,19-30,1
2017,25,INVSTG,M,WHI,30-40,2
2017,25,INVSTG,M,WHI,40-50,1
2017,25,INVSTG,M,WHT,19-30,124
2017,25,INVSTG,M,WHT,30-40,83
2017,25,INVSTG,M,WHT,40-50,52
2017,25,INVSTG,M,WHT,50-60,48
2017,25,INVSTG,M,WHT,60 or older,14
2017,25,INVSTG,M,WHT,Juvenile,27
2017,25,INVSTG,M,WWH,19-30,888
2017,25,INVSTG,M,WWH,30-40,344
2017,25,INVSTG,M,WWH,40-50,274
2017,25,INVSTG,M,WWH,50-60,130
2017,25,INVSTG,M,WWH,60 or older,44
2017,25,INVSTG,M,WWH,Juvenile,580
2017,25,INVSTG,X,BLK,19-30,1
2017,25,INVSTG,X,P,Juvenile,1
2017,31,INVSTG,F,BLK,19-30,15
2017,31,INVSTG,F,BLK,30-40,3
2017,31,INVSTG,F,BLK,40-50,3
2017,31,INVSTG,F,BLK,Juvenile,2
2017,31,INVSTG,F,WHT,19-30,2
2017,31,INVSTG,F,WHT,30-40,1
2017,31,INVSTG,F,WHT,50-60,1
2017,31,INVSTG,F,WWH,19-30,5
2017,31,INVSTG,F,WWH,Juvenile,2
2017,31,INVSTG,M,API,19-30,1
2017,31,INVSTG,M,BLK,19-30,60
2017,31,INVSTG,M,BLK,30-40,22
2017,31,INVSTG,M,BLK,40-50,7
2017,31,INVSTG,M,BLK,50-60,1
2017,31,INVSTG,M,BLK,60 or older,1
2017,31,INVSTG,M,BLK,Juvenile,23
2017,31,INVSTG,M,WHT,19-30,7
2017,31,INVSTG,M,WHT,30-40,3
2017,31,INVSTG,M,WHT,40-50,3
2017,31,INVSTG,M,WHT,50-60,3
2017,31,INVSTG,M,WHT,Juvenile,3
2017,31,INVSTG,M,WWH,19-30,9
2017,31,INVSTG,M,WWH,30-40,4
2017,31,INVSTG,M,WWH,40-50,1
2017,31,INVSTG,M,WWH,Juvenile,3
2017,41,INVSTG,F,BLK,30-40,1
2017,41,INVSTG,F,WHT,19-30,1
2017,41,INVSTG,M,BLK,19-30,2
2018,1,GANGLTR,M,BLK,19-30,1
2018,1,GANGLTR,M,BLK,30-40,3
2018,1,GANGLTR,M,BLK,40-50,1
2018,1,INVSTG,F,API,19-30,8
2018,1,INVSTG,F,API,30-40,1
2018,1,INVSTG,F,API,40-50,1
2018,1,INVSTG,F,API,50-60,1
2018,1,INVSTG,F,API,60 or older,1
2018,1,INVSTG,F,BLK,19-30,144
2018,1,INVSTG,F,BLK,30-40,49
2018,1,INVSTG,F,BLK,40-50,58
2018,1,INVSTG,F,BLK,50-60,65
2018,1,INVSTG,F,BLK,60 or older,10
2018,1,INVSTG,F,BLK,Juvenile,57
2018,1,INVSTG,F,I,19-30,1
2018,1,INVSTG,F,P,19-30,1
2018,1,INVSTG,F,P,30-40,1
2018,1,INVSTG,F,P,Juvenile,1
2018,1,INVSTG,F,WHI,30-40,1
2018,1,INVSTG,F,WHT,19-30,49
2018,1,INVSTG,F,WHT,30-40,33
2018,1,INVSTG,F,WHT,40-50,22
2018,1,INVSTG,F,WHT,50-60,13
2018,1,INVSTG,F,WHT,60 or older,1
2018,1,INVSTG,F,WHT,Juvenile,4
2018,1,INVSTG,F,WWH,19-30,28
2018,1,INVSTG,F,WWH,30-40,8
2018,1,INVSTG,F,WWH,40-50,1
2018,1,INVSTG,F,WWH,50-60,1
2018,1,INVSTG,F,WWH,Juvenile,15
2018,1,INVSTG,M,API,19-30,19
2018,1,INVSTG,M,API,30-40,5
2018,1,INVSTG,M,API,40-50,3
2018,1,INVSTG,M,API,50-60,5
2018,1,INVSTG,M,API,60 or older,5
2018,1,INVSTG,M,BLK,19-30,874
2018,1,INVSTG,M,BLK,30-40,490
2018,1,INVSTG,M,BLK,40-50,507
2018,1,INVSTG,M,BLK,50-60,628
2018,1,INVSTG,M,BLK,60 or older,221
2018,1,INVSTG,M,BLK,Juvenile,366
2018,1,INVSTG,M,I,19-30,5
2018,1,INVSTG,M,I,30-40,1
2018,1,INVSTG,M,I,40-50,4
2018,1,INVSTG,M,P,19-30,5
2018,1,INVSTG,M,P,30-40,2
2018,1,INVSTG,M,P,40-50,2
2018,1,INVSTG,M,P,60 or older,2
2018,1,INVSTG,M,P,Juvenile,2
2018,1,INVSTG,M,WHT,19-30,267
2018,1,INVSTG,M,WHT,30-40,217
2018,1,INVSTG,M,WHT,40-50,124
2018,1,INVSTG,M,WHT,50-60,87
2018,1,INVSTG,M,WHT,60 or older,24
2018,1,INVSTG,M,WHT,Juvenile,43
2018,1,INVSTG,M,WWH,19-30,162
2018,1,INVSTG,M,WWH,30-40,69
2018,1,INVSTG,M,WWH,40-50,56
2018,1,INVSTG,M,WWH,50-60,17
2018,1,INVSTG,M,WWH,60 or older,2
2018,1,INVSTG,M,WWH,Juvenile,47
2018,1,INVSTG,X,API,40-50,1
2018,1,INVSTG,X,BLK,19-30,3
2018,1,INVSTG,X,BLK,40-50,1
2018,1,INVSTG,X,BLK,50-60,1
2018,2,GANGLTR,F,API,30-40,1
2018,2,GANGLTR,F,BLK,19-30,5
2018,2,GANGLTR,F,BLK,30-40,2
2018,2,GANGLTR,F,BLK,40-50,9
2018,2,GANGLTR,F,BLK,50-60,5
2018,2,GANGLTR,F,BLK,Juvenile,3
2018,2,GANGLTR,M,API,50-60,1
2018,2,GANGLTR,M,API,Juvenile,1
2018,2,GANGLTR,M,BLK,19-30,66
2018,2,GANGLTR,M,BLK,30-40,28
2018,2,GANGLTR,M,BLK,40-50,34
2018,2,GANGLTR,M,BLK,50-60,41
2018,2,GANGLTR,M,BLK,60 or older,14
2018,2,GANGLTR,M,BLK,Juvenile,38
2018,2,INVSTG,F,API,19-30,1
2018,2,INVSTG,F,API,30-40,3
2018,2,INVSTG,F,API,60 or older,1
2018,2,INVSTG,F,BLK,19-30,171
2018,2,INVSTG,F,BLK,30-40,103
2018,2,INVSTG,F,BLK,40-50,159
2018,2,INVSTG,F,BLK,50-60,105
2018,2,INVSTG,F,BLK,60 or older,25
2018,2,INVSTG,F,BLK,Juvenile,180
2018,2,INVSTG,F,I,30-40,1
2018,2,INVSTG,F,I,40-50,1
2018,2,INVSTG,F,P,19-30,1
2018,2,INVSTG,F,P,30-40,1
2018,2,INVSTG,F,WHT,19-30,8
2018,2,INVSTG,F,WHT,30-40,2
2018,2,INVSTG,F,WHT,40-50,1
2018,2,INVSTG,F,WHT,50-60,1
2018,2,INVSTG,F,WHT,Juvenile,3
2018,2,INVSTG,F,WWH,19-30,5
2018,2,INVSTG,F,WWH,30-40,2
2018,2,INVSTG,F,WWH,Juvenile,5
2018,2,INVSTG,M,API,19-30,7
2018,2,INVSTG,M,API,30-40,1
2018,2,INVSTG,M,API,40-50,2
2018,2,INVSTG,M,API,50-60,2
2018,2,INVSTG,M,API,60 or older,4
2018,2,INVSTG,M,API,Juvenile,1
2018,2,INVSTG,M,BLK,19-30,1095
2018,2,INVSTG,M,BLK,30-40,544
2018,2,INVSTG,M,BLK,40-50,632
2018,2,INVSTG,M,BLK,50-60,836
2018,2,INVSTG,M,BLK,60 or older,286
2018,2,INVSTG,M,BLK,Juvenile,596
2018,2,INVSTG,M,I,19-30,2
2018,2,INVSTG,M,I,40-50,1
2018,2,INVSTG,M,I,Juvenile,1
2018,2,INVSTG,M,P,19-30,2
2018,2,INVSTG,M,P,40-50,1
2018,2,INVSTG,M,P,50-60,2
2018,2,INVSTG,M,WHT,19-30,21
2018,2,INVSTG,M,WHT,30-40,21
2018,2,INVSTG,M,WHT,40-50,8
2018,2,INVSTG,M,WHT,50-60,12
2018,2,INVSTG,M,WHT,60 or older,5
2018,2,INVSTG,M,WHT,Juvenile,4
2018,2,INVSTG,M,WWH,19-30,27
2018,2,INVSTG,M,WWH,30-40,9
2018,2,INVSTG,M,WWH,40-50,5
2018,2,INVSTG,M,WWH,50-60,3
2018,2,INVSTG,M,WWH,60 or older,1
2018,2,INVSTG,M,WWH,Juvenile,10
2018,2,INVSTG,X,BLK,50-60,1
2018,2,INVSTG,X,BLK,Juvenile,1
2018,3,GANGLTR,F,BLK,19-30,13
2018,3,GANGLTR,F,BLK,30-40,1
2018,3,GANGLTR,F,BLK,40-50,2
2018,3,GANGLTR,F,BLK,50-60,4
2018,3,GANGLTR,F,BLK,Juvenile,5
2018,3,GANGLTR,M,API,19-30,1
2018,3,GANGLTR,M,API,Juvenile,2
2018,3,GANGLTR,M,BLK,19-30,229
2018,3,GANGLTR,M,BLK,30-40,49
2018,3,GANGLTR,M,BLK,40-50,18
2018,3,GANGLTR,M,BLK,50-60,10
2018,3,GANGLTR,M,BLK,60 or older,7
2018,3,GANGLTR,M,BLK,Juvenile,92
2018,3,GANGLTR,M,WHT,30-40,1
2018,3,GANGLTR,M,WWH,19-30,1
2018,3,GANGLTR,M,WWH,Juvenile,1
2018,3,INVSTG,F,API,19-30,3
2018,3,INVSTG,F,API,Juvenile,1
2018,3,INVSTG,F,BLK,19-30,279
2018,3,INVSTG,F,BLK,30-40,81
2018,3,INVSTG,F,BLK,40-50,59
2018,3,INVSTG,F,BLK,50-60,42
2018,3,INVSTG,F,BLK,60 or older,10
2018,3,INVSTG,F,BLK,Juvenile,171
2018,3,INVSTG,F,I,19-30,1
2018,3,INVSTG,F,WHI,30-40,1
2018,3,INVSTG,F,WHT,19-30,5
2018,3,INVSTG,F,WHT,30-40,2
2018,3,INVSTG,F,WHT,40-50,1
2018,3,INVSTG,F,WHT,50-60,1
2018,3,INVSTG,F,WHT,Juvenile,1
2018,3,INVSTG,F,WWH,19-30,7
2018,3,INVSTG,F,WWH,30-40,2
2018,3,INVSTG,F,WWH,40-50,1
2018,3,INVSTG,F,WWH,50-60,1
2018,3,INVSTG,F,WWH,Juvenile,3
2018,3,INVSTG,M,API,19-30,8
2018,3,INVSTG,M,API,30-40,8
2018,3,INVSTG,M,API,40-50,2
2018,3,INVSTG,M,API,Juvenile,4
2018,3,INVSTG,M,BLK,19-30,1638
2018,3,INVSTG,M,BLK,30-40,664
2018,3,INVSTG,M,BLK,40-50,310
2018,3,INVSTG,M,BLK,50-60,236
2018,3,INVSTG,M,BLK,60 or older,84
2018,3,INVSTG,M,BLK,Juvenile,717
2018,3,INVSTG,M,I,19-30,3
2018,3,INVSTG,M,I,50-60,1
2018,3,INVSTG,M,I,60 or older,1
2018,3,INVSTG,M,I,Juvenile,4
2018,3,INVSTG,M,P,19-30,2
2018,3,INVSTG,M,WHT,19-30,9
2018,3,INVSTG,M,WHT,30-40,7
2018,3,INVSTG,M,WHT,40-50,3
2018,3,INVSTG,M,WHT,50-60,4
2018,3,INVSTG,M,WHT,60 or older,2
2018,3,INVSTG,M,WHT,Juvenile,1
2018,3,INVSTG,M,WWH,19-30,16
2018,3,INVSTG,M,WWH,30-40,11
2018,3,INVSTG,M,WWH,40-50,2
2018,3,INVSTG,M,WWH,50-60,1
2018,3,INVSTG,M,WWH,Juvenile,10
2018,3,INVSTG,X,BLK,19-30,1
